,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_05,SHAP_TEMP_04,SHAP_OX_03,SHAP_TEMP_03,SHAP_OX_19,SHAP_OX_20
2019-05-15 19:00:00,12.249364280700684,2.926426815986634,-0.2942182153463364,0.1800978310406208,-0.345715082809329,6.77131233215332,-2.8816352844238278,-11.952091121673584,-0.007064436562359338,1.5938006520271302
2019-06-29 04:00:00,6.392320060729981,3.349788856506348,-0.40748285874724405,0.084528100118041,-0.407270485162735,6.622132349014282,-0.07618230693042277,-11.066948986053466,-0.3359906427562237,-0.6137070367112756
2019-04-01 00:00:00,11.273188877105714,-9.033572626113891,-0.23758588461205363,0.14824132192879916,-0.3696534166112542,-0.7623443393036723,-2.8816352844238278,7.6981595993042,-0.644359004497528,-0.4297480046749114
2019-11-26 08:00:00,-4.345594334602357,-9.56277322769165,-0.34707510471343983,0.052671536337584236,-0.42778883278369906,-2.552520203590393,1.126154625415802,11.061713790893556,-0.41822224855422974,-0.3071087047457695
2019-06-27 10:00:00,3.463797903060913,12.134565258026122,-0.2904426857829094,0.04205269021913405,-0.4483073428273201,9.904122352600098,0.9257653295993805,-20.980589294433592,-0.10985390581190584,1.409841215610504
2019-09-15 06:00:00,-21.916728019714355,4.302354025840759,-0.39238112121820456,-0.048207670962437985,-0.48592446744441986,6.845902395248413,5.133943367004394,-11.77506399154663,-0.3771063983440399,-0.0005104485899209893
2019-07-27 23:00:00,-14.107335090637207,11.287842369079593,-0.3621771842241287,-0.016351108602248123,-0.47908496260643024,11.768884658813475,3.7312175989151,-23.99008121490479,-0.9321691378951072,-1.2882232010364532
2019-10-17 00:00:00,-1.4170705735683442,-0.4604763962328433,-0.2904426857829094,0.06329039670526979,-0.43120865523815155,3.563914442062378,1.5269339561462403,-3.8087480783462526,-0.5415693983435631,-0.12314967196434738
2019-05-20 10:00:00,22.011106300354008,5.784125566482544,-0.24513693097978834,0.13762243129312993,-0.41069029420614234,6.174585676193237,-3.082025957107544,-11.598035240173342,0.13684058263897897,1.8390791058540343
2020-01-03 16:00:00,-7.2741152286529545,-5.858352661132813,-0.20360635071992875,0.05798099469393492,-0.44146791398525237,-1.359070287644863,0.5249861299991607,5.750835371017455,-0.9732853233814239,-1.5335020661354064
2020-03-12 11:00:00,12.249364280700684,-5.2233070850372325,-0.1583004933781922,0.10045639295130968,-0.41069029420614234,-2.552520203590393,-1.4789086103439335,7.167069053649902,-0.1304117782041431,0.9192845940589904
2019-07-20 20:00:00,-27.77376308441162,10.335273933410644,-0.3508506819605828,0.355309281963855,-0.2739007523283362,12.589382362365724,-2.0800767660140993,-23.813058853149414,-0.6032432377338409,-0.4297480046749114
2019-10-16 19:00:00,-1.4170705735683442,0.597930370271206,-0.2753407530486584,0.10045639295130968,-0.3970115020871162,4.086048674583435,-0.2765718054026366,-5.756068849563599,-0.3771063983440399,0.4900467753410339
2019-04-07 05:00:00,7.368496036529541,-5.540830993652344,-0.17717793546617033,0.13231295756995679,-0.3833323761820793,0.28192463815212254,-1.679298186302185,3.980543184280395,0.2190724343061447,1.8390791058540343
2019-09-21 10:00:00,-1.4170705735683442,5.254922485351562,-0.31309559643268586,0.047362103359773734,-0.4346284091472625,6.398360681533812,1.7273229598999023,-11.77506399154663,0.3013039141893388,2.329637002944947
2019-10-21 03:00:00,3.463797903060913,2.0797002792358397,-0.3168712869286537,0.07921865917742252,-0.4141098693013191,5.801633358001709,0.1242071954533458,-9.473683738708496,-0.644359004497528,-1.1042644828557968
2020-02-23 00:00:00,5.416146755218506,-6.1758748531341565,-0.2753407530486584,0.10045639295130968,-0.39359161853790287,1.3261940628290176,0.3245966788381338,3.449454927444458,-0.5826852947473526,-0.6137070367112756
2019-10-09 22:00:00,-2.393245542049408,3.4556286334991446,-0.2602387614548206,0.11107526291161776,-0.4004310145974159,6.249180030822753,-0.8777398884296417,-10.712892246246337,-0.2948749095201492,0.7966451883316041
2019-04-18 03:00:00,-5.321766805648803,-2.6831308126449587,-0.28289169445633894,0.052671536337584236,-0.3696534166112542,2.3704628705978394,2.5288800477981574,-1.1533072024583817,-0.3771063983440399,0.12212888449430467
2019-04-18 00:00:00,-2.393245542049408,-1.7305650055408477,-0.27156526446342466,0.10045639295130968,-0.39359161853790287,3.0417789936065676,-2.0800767660140993,-3.454687404632568,-0.41822224855422974,0.3060878079384566
2019-07-13 09:00:00,-0.4408976599574089,8.218460750579833,-0.34329961091279987,-0.06413594216573984,-0.520121955126524,6.845902395248413,4.131998324394227,-13.899419116973878,-0.2743170246481895,0.3060878079384566
2019-10-18 15:00:00,-6.297941064834594,1.1271339803934097,-0.32064680457115174,0.031433775555342415,-0.4483073428273201,4.384411430358886,1.9277119398117066,-6.6412147045135494,-0.5621273949742318,-0.8589854687452316
2019-09-02 20:00:00,-2.393245542049408,12.663773250579833,-0.32442210614681244,0.020814941823482504,-0.44488771855831144,14.37955446243286,3.7312175989151,-28.061758804321293,-0.45933799594640734,0.4593870796263217
