,SHAP_OX_01,SHAP_HUM_01,SHAP_TEMP_01,SHAP_SPM_01,SHAP_PM25_04,SHAP_PM25_05,SHAP_HUM_21,SHAP_PM25_21,SHAP_OX_06,SHAP_TEMP_11
2019-07-12 12:00:00,-12.421530151367188,-0.2620937571744435,-1.9141803145408631,-0.0014442760497331755,-0.030103562120348187,-0.33679490983486177,-0.02141170605536899,-0.10305989496409891,-1.315360379219055,0.7462064787745475
2019-12-12 03:00:00,1.722223711013794,-0.7168887048959732,-3.303465747833252,0.022452846425585437,-0.030103562120348187,-0.35568846613168714,-0.10743168611079454,-0.08231445010751483,-0.7448029041290283,2.9638727903366098
2019-05-27 03:00:00,27.03209686279297,-0.9381400927901268,-0.6814353957772254,0.10088020134717227,0.039625449758023,-0.3084545165300369,-1.0708544984459878,0.12514041122049094,1.34724263548851,-2.7386959522962564
2019-11-18 22:00:00,6.9330832958221436,-0.5816792070865631,-2.1489899158477783,0.0357646431773901,-0.11377831473946572,-0.28011427745223044,-0.5891432225704194,-0.2067873191088438,-0.12669860273599623,1.3798245191574097
2019-05-04 06:00:00,8.421898365020752,-0.3850112974643708,-2.7164436101913454,0.07762469889130444,0.011733857542276344,-0.2139868344180286,-1.1224664062261582,0.0006675500422716294,-0.5070703983306885,0.23931156545877458
2020-01-01 16:00:00,-0.5110002622008324,-0.9012650951743126,-4.24270076751709,0.021811284916475396,-0.2113988950848579,-0.478496434353292,-0.7267750710248947,-0.45573307368904353,-0.4595239877700806,6.2903721809387205
2019-09-23 14:00:00,-13.910352611541748,-0.2620937571744435,-0.6618674620985985,0.01716021341271696,0.053571193246170865,-0.32734810858964913,-0.1590436860918999,-0.28976915813982485,-1.4104538202285766,-0.14085987508296965
2019-11-10 20:00:00,0.23340777289122344,-0.48334525227546693,-3.303465747833252,0.04971798229962588,0.011733857542276344,-0.2045400891453028,-0.2794716410338879,-0.14455082397907973,-0.5070703983306885,2.330253505706788
2019-12-30 22:00:00,1.722223711013794,-0.5570957362651825,-3.538274812698364,0.012509104888886199,-0.07194090269622393,-0.31790123060345643,-0.6063473135232925,0.10439492668956518,-0.6497100055217743,4.326153826713562
2019-04-10 23:00:00,-3.488633131980896,-0.3112607948482037,-4.927559113502502,0.0032068535685539036,-0.14166989997029306,-0.35568846613168714,-0.8472029447555542,-0.10305989496409891,-0.8874422252178192,5.46666829586029
2019-08-10 19:00:00,23.310061454772953,-0.44647006392478944,0.06212561130523682,0.0915779969189316,0.9042643815279007,0.41894633769989015,-0.193451576307416,0.0006675500422716294,1.34724263548851,-3.0238260924816136
2019-05-29 12:00:00,-3.488633131980896,-0.44647006392478944,-1.6402373433113098,0.0264624283649027,-0.07194090269622393,-0.29900780618190764,-0.5719392955303192,0.29110416993498806,-1.0300818085670471,0.14426859617233276
2019-11-27 02:00:00,-1.255408418178558,-0.28667726553976536,-4.4383745193481445,0.021811284916475396,-0.14166989997029306,-0.36513510793447496,-0.05581978049594908,-0.33126008696854115,-0.8398956537246705,4.3578332424163815
2019-10-18 10:00:00,-0.5110002622008324,-0.2620937571744435,-2.814281845092773,0.021811284916475396,0.38026480823755265,-0.02195513620972634,-0.1590436860918999,0.4935193173587322,-0.4595239877700806,1.3481445610523222
2020-01-18 07:00:00,-8.699491882324219,-0.2989690452814102,-5.142800831794739,0.01716021341271696,-0.044049275666475284,-0.3462415918707848,-0.8472029447555542,-0.2275326982140541,-0.9349887430667877,4.896409773826599
2019-09-15 18:00:00,3.9554484605789186,-0.45876188278198243,-0.9162443570792675,0.04971798229962588,0.9739935278892518,0.0032887279987335203,-0.02141170605536899,-0.2275326982140541,-0.5546168506145477,-0.17254080921411513
2020-01-22 20:00:00,-0.5110002622008324,-0.6923055142164232,-4.653617429733277,0.04971798229962588,0.17908338606357574,-0.14785951524972918,-0.7267750710248947,-0.2067873191088438,-0.5546168506145477,5.276582789421082
2019-06-15 22:00:00,0.23340777289122344,-0.2620937571744435,-2.246827018260956,-0.0014442760497331755,-0.07194090269622393,-0.32734810858964913,-0.02141170605536899,-0.24827824532985687,-0.5070703983306885,1.3164631366729735
2020-02-11 21:00:00,3.2110403299331667,-0.778347784280777,-4.751453542709351,0.021811284916475396,0.29064974486827844,-0.03449834212660794,-0.6235511660575868,-0.10305989496409891,-0.2693380557000637,4.421195697784424
2019-09-17 00:00:00,-12.421530151367188,-0.36042788401246073,-0.9749459549784663,0.031113541685044748,-0.253236280195415,-0.4218158034607768,-0.02141170605536899,-0.26902384490240366,-1.6957321405410766,-1.2813738368451595
2019-08-16 01:00:00,-13.910352611541748,-0.2620937571744435,-0.4661933436989784,0.0032068535685539036,-0.15561560913920403,-0.3934754528105259,-0.02141170605536899,-0.28976915813982485,-1.5530926704406736,-1.7882679756730795
2020-01-07 17:00:00,-8.699491882324219,-0.3481360703706742,-5.064529848098755,0.05436909543350339,-0.034752151637803735,-0.31475245207548136,-0.5891432225704194,-0.2067873191088438,-0.7448029041290283,5.403306341171265
2020-01-06 09:00:00,-0.5110002622008324,-0.839806142449379,-4.947126364707946,0.021811284916475396,-0.11377831473946572,-0.31790123060345643,-0.8644067019224166,-0.2067873191088438,-0.41197753846645363,5.46666829586029
2019-05-02 07:00:00,-3.488633131980896,-0.39730308204889303,-2.7751461982727053,0.0264624283649027,-0.07194090269622393,-0.3934754528105259,-0.24506359510123735,0.10439492668956518,-0.6021634012460708,1.4115066528320312
2019-04-18 22:00:00,28.52091827392578,-0.6923055142164232,-2.6381751537323,0.0729735288536176,-0.044049275666475284,-0.31790123060345643,-0.45151128321886064,-0.08231445010751483,1.4898817539215088,0.42939709676429627
2019-12-05 21:00:00,-2.744224762916565,-0.7291806548833847,-4.457941651344299,0.007857968285679804,-0.1277241453528404,-0.31790123060345643,-0.8299989551305771,-0.2067873191088438,-0.5070703983306885,3.2173200845718384
2019-07-09 09:00:00,-13.165938568115234,-0.2620937571744435,-2.090287733078003,0.007857968285679804,-0.16956147104501723,-0.4407091320026667,-0.07302371375262735,-0.08231445010751483,-1.0776284277439117,0.6828444473445415
2019-04-10 06:00:00,0.9778156638145447,-0.3358443543314934,-5.005831098556518,0.0264624283649027,-0.044049275666475284,-0.36513510793447496,-0.8127949833869934,-0.3520055722736288,0.06348735350184144,4.294471621513368
2019-04-14 03:00:00,6.9330832958221436,-0.6923055142164232,-4.027460026741028,0.04971798229962588,-0.0022119116038084113,-0.31790123060345643,-0.7439789742231369,-0.31051463782787325,0.6340450525283814,2.742106747627258
2020-03-03 04:00:00,-4.9774493217468265,-0.27438550740480416,-4.634049654006958,0.021811284916475396,-0.030103562120348187,-0.35568846613168714,-0.03861571941524744,-0.28976915813982485,-1.0776284277439117,4.1360671043396
2019-12-21 21:00:00,-12.421530151367188,-0.27438550740480416,-4.575346660614014,0.0264624283649027,-0.16956147104501723,-0.3745819263160229,-0.3482875779271126,-0.26902384490240366,-1.2202677428722382,4.54791944026947
