,予測値,実測値,予測値_lug
7422,11.383963,7.0,12.236921
7423,12.236921,7.9999995,16.12912
7424,16.12912,7.0,14.204491
7425,14.204491,7.0,14.8587265
7426,14.8587265,7.9999995,16.573977
7427,16.573977,9.0,13.901991
7428,13.901991,11.000001,21.323341
7429,21.323341,35.0,40.463448
7430,40.463448,29.0,25.686499
7431,25.686499,35.0,38.23982
7432,38.23982,39.0,36.359093
7433,36.359093,44.000004,43.378624
7434,43.378624,41.0,38.959717
7435,38.959717,26.0,25.317501
7436,25.317501,23.0,28.959227
7437,28.959227,25.0,29.26841
7438,29.26841,25.0,29.21515
7439,29.21515,30.0,34.79005
7440,34.79005,34.0,36.936344
7441,36.936344,38.0,37.662945
7442,37.662945,36.0,35.89439
7443,35.89439,36.0,36.190742
7444,36.190742,34.0,32.049202
7445,32.049202,29.0,29.367115
7446,29.367115,29.0,31.619867
7447,31.619867,27.000002,28.593653
7448,28.593653,26.0,29.067171
7449,29.067171,24.0,26.648777
7450,26.648777,33.0,37.96276
7451,37.96276,41.0,40.699238
7452,40.699238,43.0,43.15557
7453,43.15557,46.0,43.392044
7454,43.392044,47.0,44.506752
7455,44.506752,42.0,38.64697
7456,38.64697,40.0,38.773235
7457,38.773235,37.0,34.56471
7458,34.56471,36.0,35.499683
7459,35.499683,35.0,35.145386
7460,35.145386,33.0,33.503853
7461,33.503853,31.0,33.095417
7462,33.095417,37.0,38.55153
7463,38.55153,37.0,35.24536
7464,35.24536,31.999998,30.668549
7465,30.668549,27.000002,27.26328
7466,27.26328,26.0,26.88091
7467,26.88091,27.000002,28.163593
7468,28.163593,27.000002,27.946873
7469,27.946873,24.0,24.936432
7470,24.936432,24.0,27.350409
7471,27.350409,24.0,27.34124
7472,27.34124,25.0,28.356737
7473,28.356737,23.0,26.586737
7474,26.586737,33.0,36.596355
7475,36.596355,38.0,38.31846
7476,38.31846,42.0,40.559452
7477,40.559452,42.0,40.852306
7478,40.852306,42.0,39.12862
7479,39.12862,41.0,39.92632
7480,39.92632,36.0,34.64215
7481,34.64215,34.0,35.90207
7482,35.90207,30.0,30.790508
7483,30.790508,29.0,32.291126
7484,32.291126,26.0,27.903395
7485,27.903395,23.0,27.478437
7486,27.478437,21.0,25.3382
7487,25.3382,19.0,22.104334
7488,22.104334,20.0,23.77312
7489,23.77312,23.0,26.243753
7490,26.243753,24.0,26.774809
7491,26.774809,26.0,27.063835
7492,27.063835,27.000002,28.545317
7493,28.545317,24.0,24.977648
7494,24.977648,20.0,25.579296
7495,25.579296,23.0,26.598858
7496,26.598858,24.0,27.193727
7497,27.193727,31.999998,35.690548
7498,35.690548,36.0,37.964565
7499,37.964565,41.0,41.674084
7500,41.674084,45.0,44.123222
7501,44.123222,48.0,45.080017
7502,45.080017,48.0,45.374386
7503,45.374386,48.0,44.303833
7504,44.303833,42.0,37.91645
7505,37.91645,36.0,34.73064
7506,34.73064,33.0,32.832497
7507,32.832497,34.0,33.649593
7508,33.649593,31.999998,32.277317
7509,32.277317,31.0,31.258827
7510,31.258827,31.0,31.118746
7511,31.118746,31.999998,31.852978
7512,31.852978,30.0,28.897308
7513,28.897308,28.0,29.096004
7514,29.096004,26.0,26.495274
7515,26.495274,20.0,20.628626
7516,20.628626,20.0,22.733501
7517,22.733501,21.0,23.452137
7518,23.452137,18.0,19.314293
7519,19.314293,13.0,17.532862
7520,17.532862,7.9999995,14.013467
7521,14.013467,9.0,15.03148
7522,15.03148,14.0,22.236486
7523,22.236486,20.5,25.641647
7524,25.641647,27.000002,29.7696
7525,29.7696,27.000002,27.78066
7526,27.78066,19.0,19.227507
7527,19.227507,6.0,13.411921
7528,13.411921,14.0,23.685488
7529,23.685488,21.0,23.46985
7530,23.46985,20.0,21.24404
7531,21.24404,12.0,12.181603
7532,12.181603,3.9999998,9.887906
7533,9.887906,15.0,23.775215
7534,23.775215,13.0,16.203001
7535,16.203001,14.0,19.361273
7536,19.361273,12.0,14.681085
7537,14.681085,5.0,8.444176
7538,8.444176,0.99999994,8.4714775
7539,8.4714775,0.99999994,8.849356
7540,8.849356,7.0,14.250522
7541,14.250522,11.000001,18.137632
7542,18.137632,15.999999,25.138256
7543,25.138256,27.000002,34.80759
7544,34.80759,30.0,36.473846
7545,36.473846,30.0,36.27317
7546,36.27317,33.0,38.346592
7547,38.346592,39.0,40.490017
7548,40.490017,42.0,42.363876
7549,42.363876,43.0,42.451427
7550,42.451427,39.0,38.82388
7551,38.82388,37.0,38.46148
7552,38.46148,31.999998,34.259483
7553,34.259483,30.0,32.80082
7554,32.80082,30.0,34.87786
7555,34.87786,31.0,33.62244
7556,33.62244,29.0,29.894014
7557,29.894014,26.0,31.14377
7558,31.14377,31.999998,33.831726
7559,33.831726,33.0,34.316845
7560,34.316845,33.0,33.89266
7561,33.89266,30.0,30.2708
7562,30.2708,29.0,29.90168
7563,29.90168,29.0,30.582481
7564,30.582481,24.0,23.629253
7565,23.629253,19.0,22.725729
7566,22.725729,15.999999,19.058548
7567,19.058548,11.000001,16.215767
7568,16.215767,9.0,15.006105
