,予測値,実測値,予測値_lug
4733,9.64891,7.0,9.7011
4734,9.7011,7.9999995,12.334487
4735,12.334487,10.0,14.734578
4736,14.734578,14.0,23.182028
4737,23.182028,15.0,26.104362
4738,26.104362,20.0,34.50583
4739,34.50583,24.0,40.30124
4740,40.30124,31.999998,44.01822
4741,44.01822,33.0,34.817936
4742,34.817936,23.0,26.693323
4743,26.693323,7.9999995,10.013319
4744,10.013319,6.0,9.555978
4745,9.555978,5.0,7.4267135
4746,7.4267135,5.0,7.971351
4747,7.971351,3.0,5.0215054
4748,5.0215054,3.9999998,7.737131
4749,7.737131,0.99999994,5.408819
4750,5.408819,0.99999994,5.907834
4751,5.907834,0.0,4.2430334
4752,4.2430334,0.0,4.845648
4753,4.845648,0.99999994,5.486004
4754,5.486004,3.9999998,7.761935
4755,7.761935,1.9999999,5.397177
4756,5.397177,0.99999994,5.355051
4757,5.355051,0.99999994,5.430911
4758,5.430911,0.99999994,6.502599
4759,6.502599,1.9999999,8.088225
4760,8.088225,1.9999999,8.940969
4761,8.940969,3.0,14.011609
4762,14.011609,10.0,20.023851
4763,20.023851,21.0,34.635464
4764,34.635464,28.0,35.34333
4765,35.34333,21.0,24.86465
4766,24.86465,13.0,17.424526
4767,17.424526,14.0,17.99402
4768,17.99402,9.0,10.338822
4769,10.338822,3.0,6.70661
4770,6.70661,0.99999994,5.508306
4771,5.508306,0.0,5.8957934
4772,5.8957934,0.0,7.523959
4773,7.523959,0.0,6.2828608
4774,6.2828608,0.0,8.648712
4775,8.648712,10.0,16.394623
4776,16.394623,10.0,13.363854
4777,13.363854,9.0,11.732925
4778,11.732925,11.000001,13.180459
4779,13.180459,7.0,9.583253
4780,9.583253,3.9999998,8.058868
4781,8.058868,3.9999998,8.802025
4782,8.802025,6.0,11.2378
4783,11.2378,7.9999995,14.623508
4784,14.623508,12.0,19.88496
4785,19.88496,18.0,29.380163
4786,29.380163,37.0,52.982773
4787,52.982773,39.0,45.985676
4788,45.985676,54.000004,59.86308
