,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_OX_06,SHAP_TEMP_03,SHAP_OX_04,SHAP_TEMP_04,SHAP_TEMP_21,SHAP_TEMP_24,SHAP_WS_02,SHAP_OX_07,SHAP_WS_01,SHAP_TEMP_20,SHAP_SPM_19,SHAP_NMHC_07,SHAP_OX_18,SHAP_HUM_24,SHAP_OX_05,SHAP_OX_14,SHAP_OX_03,SHAP_OX_20,SHAP_OX_19,SHAP_HUM_06,SHAP_OX_24,SHAP_SPM_07,SHAP_PM25_01,SHAP_SPM_18,SHAP_SPM_08,SHAP_HUM_05
2020-03-24 17:00:00,7.581237125396728,-6.445700311660767,2.8794265508651735,-0.6880621910095216,-0.3816077768802643,4.040433955192566,0.019717060774564737,2.1965752243995667,-3.1563876390457164,0.14849689714610576,-0.08567798007279633,0.19824143005535005,5.548569536209106,1.5662756145000458,0.06682065445929763,-0.17936012223362924,-0.002922689344268259,-0.4864497512578965,-0.2526890158653259,0.14338810797780752,0.9169678688049316,-1.153849899768829,-0.6387565642595291,-0.8092327415943146,-0.12154810759238899,-0.02461948995478449,-0.16333577930927273,-0.12252628579735755,0.16250667758286,-1.4362491726875306
2019-11-30 23:00:00,-18.64083766937256,-11.327744007110596,-1.5238235354423522,1.0867265164852145,0.3718673193827272,7.893289613723755,0.3573066845536232,4.364229726791382,-5.972642326354981,-0.4657627910375596,0.038904235512018215,-0.4980030804872513,-1.1674563050270081,2.3347546011209483,-0.35717367380857473,-0.038918585050851086,-0.09007449969649314,0.25020719692111015,0.08176854718476531,0.03656025368254629,-0.8563862115144729,-1.0293677270412447,-0.6043370574712753,-0.5602842032909394,-0.25536413826048376,-0.036944496165961,-0.20266209319233894,-0.10305947586894035,0.2808185383677483,-0.24311421662569047
2019-12-13 06:00:00,-4.521257591247559,-9.301237297058105,1.1858689546585084,0.06622320003807541,0.017290863394737208,7.152353572845459,0.18418381214141846,4.048113751411439,-1.7680913209915161,-0.07200682889670133,-0.018336281180381744,-0.339765504002571,2.621071124076843,0.830731923878193,-0.050955505622550835,-0.21948628649115562,-0.32662891745567324,0.7035347290337086,-0.08974816277623177,0.05436485204845667,0.07462483029812572,-1.091608476638794,-0.22572156302630897,-0.5901581108570099,-0.2679095856845379,-0.035575060755945714,-0.045356775820255255,-0.1079261651262641,0.2571560569107532,-0.5840098619461059
2019-10-30 15:00:00,11.615406036376953,5.16066689491272,1.1011911392211913,-0.7324315696954727,0.34970636796206234,-4.258019590377808,0.18418381214141846,-2.229055345058441,-1.3317703783512114,0.4713764902204275,0.03553715627640488,-1.0043623864650726,-0.4786330103874207,0.9954058945178985,-0.07451074644923208,0.4626582138240337,0.034427919983863825,0.7318677835166455,-0.003989778086543078,-0.42636059261858483,0.6066310912370683,-1.8385043382644652,-0.6559665501117706,-0.17192427180707454,-0.21354659646749502,-0.005447227531112703,-0.49105492532253264,-0.138343077711761,0.04419487561099229,0.506856483221054
2019-07-17 15:00:00,20.356095695495604,13.450931835174558,0.8471569836139679,-1.2648683547973634,0.10593503937125207,-10.333676528930663,0.011060903593897808,-5.886973810195924,1.5241526067256925,1.046260415017605,0.02880297782830895,-0.7511829525232316,0.8990131616592407,0.16105756014585493,-0.09806599058210846,0.12158601591363549,-0.12742513082921503,0.6752020012587309,-0.14977909736335276,-0.23050934309139848,1.1829711318016052,-1.5895386219024659,-0.5182880982756616,-0.25158790573477746,-0.18009269887115809,-0.002708335104398412,-0.38618492633104323,-0.1127928961534053,-0.3344027891755104,0.09778156038373709
2020-01-14 09:00:00,-14.606668758392335,-9.117007684707641,-1.4391448616981504,1.131096661090851,0.08377394415438175,8.041476964950562,0.37461907118558885,4.9061438083648685,-2.4027403831481937,-0.09563203752040864,0.04563841279596089,-0.3714131444692611,-0.8230449557304382,1.1710582315921783,0.13748640827834605,-0.17936012223362924,-0.4511312961578369,0.10854236871236936,0.013161869533359969,-0.37294649332761765,-0.9450539708137512,0.7133875727653504,0.08405476451735013,-0.30137759000062936,-0.20100144930183889,-0.036944496165961,-0.15022699199616907,-0.12495963172987105,0.13884428218007086,0.506856483221054
2019-05-30 04:00:00,-5.193617820739746,0.7391929715871812,-0.42301082909107207,0.15496261073276402,-0.24864144343882805,-2.3315928816795353,0.12359078577719629,-1.7774601459503174,0.9688343077898025,0.8336323738098145,0.038904235512018215,-0.02329097725450991,-0.995250153541565,0.18301424533128738,0.043265435099601714,-0.11917090117931368,-0.5133825182914734,0.6468689240515232,-0.18408243507146832,0.3926529622636736,0.11895867288112641,-0.15799001934938134,-0.05362364538013935,-0.45074677765369414,-0.05882171839475632,-0.009555563144385769,-0.11090066191973165,-0.11644286884111354,-0.1924286536872387,-0.004487228395737475
2019-08-11 11:00:00,5.564154624938965,14.279955291748047,0.08505632008891553,0.19933227114379407,0.504833497852087,-10.111394786834717,0.30536989867687225,-6.203091192245483,7.2756634712219235,2.0542766541242594,0.015334623644594139,-1.0993045270442963,0.21019009537994862,-1.3100294053554535,-0.07451074644923208,0.16171212904155252,-0.30172848552465437,-0.6564478293061258,0.05604111532520617,-0.2483139442279935,-0.457381409406662,1.1490760028362275,0.015215542563237214,-0.29141976311802864,0.03317680060863497,-0.03146668802946804,-0.4255113512277603,-0.1444264892488718,0.020532561605796206,0.234139845520258
2020-03-24 06:00:00,3.547072720527649,-10.406601333618164,0.42376773208379764,-0.5549529559910298,0.3053842998109758,7.596915578842163,0.19283997565507888,4.364229726791382,-2.5217369794845577,0.10124600008130077,0.005233367998153006,-1.036010092496872,3.654306936264038,1.2149709403514861,-0.1216212131083011,0.3824060380458832,-0.5009322136640548,-0.8831118509173393,-0.15835483632981778,0.17899735234677794,0.47362945377826693,0.7133875727653504,0.08405476451735013,-0.3909990966320038,-0.10482110120356083,-0.016402806446421867,-0.1371182158589363,-0.11157618435099718,-0.12144157476723194,0.40458777248859407
2019-08-15 00:00:00,-12.589584636688233,11.240186882019042,-1.8625349044799804,0.8205085396766663,0.3053842998109758,-9.592737770080566,0.32268212735652924,-6.203091192245483,3.983419418334961,1.629020082950592,-0.03517171149142085,-0.7195354759693146,3.3098956823348997,-0.48665999211370947,0.11393108339980244,-0.11917090117931368,-0.002922689344268259,0.27854027785360813,0.038889424083754405,-0.08807220907183363,-0.6347166851162911,-1.7762625813484192,-0.6215466439723969,-0.37108318656682965,-0.22191028296947474,0.002769476687535649,-0.18955333605408667,-0.15050978744402524,-0.8549745440483093,0.26822943836450575
2019-09-25 22:00:00,-3.176535820960999,5.989692544937133,1.2705462872982023,-0.06688604243099688,-0.558895792067051,-6.332633209228516,0.09762236103415489,-4.757985234260559,2.000139093399048,1.1958883317187428,0.03217007103376093,0.5463634461164475,-1.3396616518497466,0.04029687149450182,-0.2865079686045647,-0.09910784382373093,-0.027823266759514808,0.3352060565724969,-0.2269616134464741,0.05436485204845667,0.2962940379977226,-1.3405735731124877,-0.587127362191677,-0.7893167734146118,-0.20518327876925468,-0.005447227531112703,0.020187075249850778,-0.12252628579735755,-0.45271464735269545,-1.1635330021381378
